filename	ann_id	label	start_span	end_span	text
es-S1137-66272013000200019-1	T8	PROCEDIMIENTO	943	977	extirpación del resto del queloide
es-S1137-66272013000200019-1	T9	PROCEDIMIENTO	982	1025	colgajo fue suturado al defecto sin tensión
es-S1137-66272013000200019-1	T10	PROCEDIMIENTO	1143	1168	estudio anatomopatológico
es-S1137-66272013000200019-1	T11	PROCEDIMIENTO	1384	1480	inyección intraoperatoria de corticosteroide (acetónido de triamcinolona) en el lecho quirúrgico
es-S1137-66272013000200019-1	T12	PROCEDIMIENTO	1482	1529	aplicación de gel de silicona en las cicatrices
es-S1137-66272013000200019-1	T13	PROCEDIMIENTO	1544	1579	presoterapia con una banda elástica
es-S1137-66272013000200019-1	T14	PROCEDIMIENTO	1605	1617	presoterapia
es-S1137-66272013000200019-1	T15	PROCEDIMIENTO	596	618	tratamiento quirúrgico
es-S1137-66272013000200019-1	T16	PROCEDIMIENTO	454	465	extirpación
es-S1137-66272013000200019-1	T17	PROCEDIMIENTO	802	883	manteniendo un pedículo de unión a la piel normal en la cara anterior de la oreja
es-S1137-66272013000200019-1	T18	PROCEDIMIENTO	1287	1294	cirugía
es-S1137-66272013000200019-1	T20	PROCEDIMIENTO	187	199	intervención
es-S1137-66272013000200019-1	T21	PROCEDIMIENTO	546	558	intervención
es-S1137-66272013000200019-1	T22	PROCEDIMIENTO	1654	1666	intervención
es-S1137-66272013000200019-1	T23	PROCEDIMIENTO	2096	2108	intervención
es-S1137-66272013000200019-1	T24	PROCEDIMIENTO	2203	2227	procedimiento quirúrgico
es-S0211-69952014000200012-2	T1	PROCEDIMIENTO	90	102	hemodiálisis
es-S0211-69952014000200012-2	T2	PROCEDIMIENTO	133	168	trasplante renal de donante cadáver
es-S0211-69952014000200012-2	T3	PROCEDIMIENTO	262	272	esteroides
es-S0211-69952014000200012-2	T4	PROCEDIMIENTO	359	371	hemodiálisis
es-S0211-69952014000200012-2	T5	PROCEDIMIENTO	510	542	politransfusión de hemoderivados
es-S0211-69952014000200012-2	T6	PROCEDIMIENTO	661	669	diálisis
es-S0211-69952014000200012-2	T7	PROCEDIMIENTO	919	940	tratamiento antiviral
es-S0211-69952014000200012-2	T8	PROCEDIMIENTO	954	984	embolización del injerto renal
es-S0211-69952014000200012-2	T9	PROCEDIMIENTO	1218	1241	tratamiento corticoideo
es-S0211-69952014000200012-2	T10	PROCEDIMIENTO	1403	1438	trasplante renal de donante cadáver
es-S1134-80462015000300003-1	T1	PROCEDIMIENTO	405	535	infiltración diagnóstico-terapéutica con anestésico local y corticoides de músculos profundos (psoas y cuadrado lumbar izquierdos)
es-S1134-80462015000300003-1	T2	PROCEDIMIENTO	601	728	infiltración, según protocolo del hospital, de los músculos psoas y cuadrado lumbar izquierdo, con toxina botulínica serotipo A
es-S1134-80462015000300003-1	T3	PROCEDIMIENTO	993	1079	infiltración con anestésico local y corticoides de puntos gatillo en cintura escapular
es-S1134-80462015000300003-1	T4	PROCEDIMIENTO	1324	1347	tratamiento corticoideo
es-S1134-80462015000300003-1	T5	PROCEDIMIENTO	52	65	tetraciclinas
es-S1134-80462015000300003-1	T6	PROCEDIMIENTO	68	83	beta-lactámicos
es-S0212-71992007000300006-1	T1	PROCEDIMIENTO	373	388	lavado gástrico
es-S0212-71992007000300006-1	T2	PROCEDIMIENTO	1345	1374	bolus de diazepam intravenoso
es-S0212-71992007000300006-1	T3	PROCEDIMIENTO	1463	1485	intubación orotraqueal
es-S0212-71992007000300006-1	T4	PROCEDIMIENTO	1539	1628	tratamiento con pralidoxima (12 g/día) y atropina (20 mg/día) ambas en perfusión continua
es-S0212-71992007000300006-1	T5	PROCEDIMIENTO	2042	2059	nutrición enteral
es-S0212-71992007000300006-1	T6	PROCEDIMIENTO	2420	2428	sedación
es-S0212-71992007000300006-1	T7	PROCEDIMIENTO	2769	2818	tratamiento con pralidoxima en perfusión continua
es-S0212-71992007000300006-1	T8	PROCEDIMIENTO	3131	3151	ventilación mecánica
es-S0212-71992007000300006-1	T9	PROCEDIMIENTO	3153	3155	VM
es-S0212-71992007000300006-1	T10	PROCEDIMIENTO	3231	3263	desconexiones graduales de la VM
es-S0212-71992007000300006-1	T11	PROCEDIMIENTO	3551	3573	desconexiones de la VM
es-S0212-71992007000300006-1	T12	PROCEDIMIENTO	3590	3600	extubación
es-S1139-76322015000300015-1	T1	PROCEDIMIENTO	1518	1538	estudio de inmunidad
es-S1139-76322015000300015-1	T2	PROCEDIMIENTO	1560	1580	pruebas reumatoideas
es-S1139-76322015000300015-1	T3	PROCEDIMIENTO	608	626	exploración física
es-S1139-76322015000300015-1	T4	PROCEDIMIENTO	1594	1612	estudio serológico
es-S1139-76322015000300015-1	T5	PROCEDIMIENTO	1635	1668	serología vacunal antiparotiditis
es-S1139-76322015000300015-1	T6	PROCEDIMIENTO	326	356	antiinflamatorios por vía oral
es-S1139-76322015000300015-1	T7	PROCEDIMIENTO	834	853	analítica sanguínea
es-S1139-76322015000300015-1	T8	PROCEDIMIENTO	1052	1061	ecografía
es-S1139-76322015000300015-1	T9	PROCEDIMIENTO	1314	1323	analgesia
es-S1139-76322015000300015-1	T10	PROCEDIMIENTO	1326	1343	antiinflamatorios
es-S1139-76322015000300015-1	T11	PROCEDIMIENTO	94	102	vacunado
es-S1130-01082008000800010-1	T1	PROCEDIMIENTO	412	431	ecografía abdominal
es-S1130-01082008000800010-1	T2	PROCEDIMIENTO	646	649	TAC
es-S1130-01082008000800010-1	T3	PROCEDIMIENTO	129	147	bioquímica general
es-S1130-01082008000800010-1	T4	PROCEDIMIENTO	149	158	hemograma
es-S1130-01082008000800010-1	T5	PROCEDIMIENTO	165	185	estudio inmunológico
es-S1130-01082008000800010-1	T6	PROCEDIMIENTO	187	201	perfil celiaco
es-S1130-01082008000800010-1	T7	PROCEDIMIENTO	204	222	parásitos de heces
es-S1130-01082008000800010-1	T8	PROCEDIMIENTO	292	316	colonoscopia hasta ciego
es-S1130-01082008000800010-1	T9	PROCEDIMIENTO	852	887	nefrectomía laparoscópica izquierda
es-S1130-01082008000800010-1	T10	PROCEDIMIENTO	340	368	tránsito intestinal baritado
es-S1130-01082008000800010-1	T11	PROCEDIMIENTO	93	110	estudio analítico
es-S1130-01082008000800010-1	T12	PROCEDIMIENTO	1428	1440	intervención
es-S1130-01082007000700011-2	T1	PROCEDIMIENTO	2369	2382	ecoendoscopia
es-S1130-01082007000700011-2	T2	PROCEDIMIENTO	1748	1768	TAC toraco-abdominal
es-S1130-01082007000700011-2	T3	PROCEDIMIENTO	1527	1565	estudio esofagogastroduodenal baritado
es-S1130-01082007000700011-2	T4	PROCEDIMIENTO	2931	2944	quimioterapia
es-S1130-01082007000700011-2	T5	PROCEDIMIENTO	1300	1327	auscultación cardiopulmonar
es-S1130-01082007000700011-2	T6	PROCEDIMIENTO	156	171	colecistectomía
es-S1130-01082007000700011-2	T7	PROCEDIMIENTO	173	187	amigdalectomía
es-S1130-01082007000700011-2	T8	PROCEDIMIENTO	190	211	anexectomía bilateral
es-S1130-01082007000700011-2	T9	PROCEDIMIENTO	378	403	endoscopia digestiva alta
es-S1130-01082007000700011-2	T10	PROCEDIMIENTO	2175	2192	fibrobroncoscopia
es-S1130-01082007000700011-2	T11	PROCEDIMIENTO	2802	2813	TAC craneal
es-S1130-01082007000700011-2	T12	PROCEDIMIENTO	472	507	inhibidores de la bomba de protones
es-S1130-01082007000700011-2	T13	PROCEDIMIENTO	2248	2281	aspirado de punción transtorácica
es-S1130-01082007000700011-2	T14	PROCEDIMIENTO	721	731	endoscopia
es-S1130-01082007000700011-2	T15	PROCEDIMIENTO	2717	2724	biopsia
es-S1130-01082007000700011-2	T16	PROCEDIMIENTO	2541	2560	paso del endoscopio
es-S1130-01082007000700011-2	T17	PROCEDIMIENTO	3102	3106	CDDP
es-S1130-01082007000700011-2	T18	PROCEDIMIENTO	1170	1181	exploración
es-S1130-01082007000700011-2	T19	PROCEDIMIENTO	128	154	intervenciones quirúrgicas
es-S1130-01082007000700011-2	T20	PROCEDIMIENTO	759	811	lesión a nivel de tercio medio de esófago, biopsiada
es-S1130-01082007000700011-2	T21	PROCEDIMIENTO	2905	2912	cirugía
es-S1130-01082007000700011-2	T22	PROCEDIMIENTO	3090	3120	esquema con CDDP más etopósido
es-S1137-66272012000300021-1	T1	PROCEDIMIENTO	906	928	radiografía de abdomen
es-S1137-66272012000300021-1	T2	PROCEDIMIENTO	519	626	prostatectomía radical, siendo el acceso por vía retropúbica y extraperitoneal mediante la técnica de Walsh
es-S1137-66272012000300021-1	T3	PROCEDIMIENTO	2014	2023	ecografía
es-S1137-66272012000300021-1	T4	PROCEDIMIENTO	1895	1913	sonda nasogástrica
es-S1137-66272012000300021-1	T5	PROCEDIMIENTO	1202	1216	TAC de abdomen
es-S1137-66272012000300021-1	T6	PROCEDIMIENTO	2068	2114	uso de contraste en un tránsito gastroduodenal
es-S1137-66272012000300021-1	T7	PROCEDIMIENTO	1916	1964	se sustituyó la alimentación oral por parenteral
es-S1137-66272012000300021-1	T8	PROCEDIMIENTO	1615	1667	Se coloca drenaje en la colección mediante ecografía
es-S1137-66272012000300021-1	T9	PROCEDIMIENTO	2150	2157	drenaje
es-S1137-66272012000300021-1	T10	PROCEDIMIENTO	1658	1667	ecografía
es-S1137-66272012000300021-1	T11	PROCEDIMIENTO	201	219	biopsia prostática
es-S1137-66272012000300021-1	T12	PROCEDIMIENTO	2256	2281	se retiró tubo de drenaje
es-S1137-66272012000300021-1	T13	PROCEDIMIENTO	344	372	resonancia magnética nuclear
es-S1137-66272012000300021-1	T14	PROCEDIMIENTO	433	447	apendicectomía
es-S1137-66272012000300021-1	T15	PROCEDIMIENTO	453	474	herniorrafia inguinal
es-S1137-66272012000300021-1	T16	PROCEDIMIENTO	95	118	tratamiento antibiótico
es-S1137-66272012000300021-1	T17	PROCEDIMIENTO	1822	1845	tratamiento antibiótico
es-S1137-66272012000300021-1	T18	PROCEDIMIENTO	1680	1700	cultivos del líquido
es-S1137-66272012000300021-1	T19	PROCEDIMIENTO	224	251	resultado anatomopatológico
es-S1137-66272012000300021-1	T20	PROCEDIMIENTO	2386	2402	PSA indetectable
es-S1137-66272012000300021-1	T21	PROCEDIMIENTO	1871	1879	cultivos
es-S1137-66272012000300021-1	T22	PROCEDIMIENTO	487	509	tratamiento quirúrgico
es-S1137-66272012000300021-1	T23	PROCEDIMIENTO	640	652	intervención
es-S1137-66272012000300021-1	T24	PROCEDIMIENTO	2328	2340	intervención
es-S0210-48062009000400016-1	T1	PROCEDIMIENTO	1651	1662	cistografía
es-S0210-48062009000400016-1	T2	PROCEDIMIENTO	2268	2288	cierre de colostomía
es-S0210-48062009000400016-1	T3	PROCEDIMIENTO	2291	2337	eventroplastia de la pared abdominal con malla
es-S0210-48062009000400016-1	T4	PROCEDIMIENTO	1150	1170	soporte respiratorio
es-S0210-48062009000400016-1	T5	PROCEDIMIENTO	2496	2529	inhibidores de la fosfodiesterasa
es-S0210-48062009000400016-1	T6	PROCEDIMIENTO	2126	2137	cistografía
es-S0210-48062009000400016-1	T7	PROCEDIMIENTO	1832	1847	sondaje vesical
es-S0210-48062009000400016-1	T8	PROCEDIMIENTO	223	257	prostatectomía radical retorpúbica
es-S0210-48062009000400016-1	T9	PROCEDIMIENTO	2210	2236	se retira la sonda vesical
es-S0210-48062009000400016-1	T10	PROCEDIMIENTO	375	420	disección de la cara posterior de la próstata
es-S0210-48062009000400016-1	T11	PROCEDIMIENTO	421	467	apertura de 2 cm en la cara anterior del recto
es-S0210-48062009000400016-1	T12	PROCEDIMIENTO	469	521	Cierre directo de la pared rectal con puntos sueltos
es-S0210-48062009000400016-1	T13	PROCEDIMIENTO	706	724	exploración física
es-S0210-48062009000400016-1	T14	PROCEDIMIENTO	737	749	CT abdominal
es-S0210-48062009000400016-1	T15	PROCEDIMIENTO	814	825	laparotomía
es-S0210-48062009000400016-1	T16	PROCEDIMIENTO	942	980	Se realizó nueva sutura vésico-uretral
es-S0210-48062009000400016-1	T17	PROCEDIMIENTO	982	1022	resección de segmento de sigma perforado
es-S0210-48062009000400016-1	T18	PROCEDIMIENTO	1025	1047	colostomía de descarga
es-S0210-48062009000400016-1	T19	PROCEDIMIENTO	267	286	anatomía patológica
es-S0210-48062009000400016-1	T20	PROCEDIMIENTO	1280	1287	drenaje
es-S0210-48062009000400016-1	T21	PROCEDIMIENTO	2008	2039	cierre de fístula uretro-rectal
es-S0210-48062009000400016-1	T22	PROCEDIMIENTO	1327	1369	estabilización respiratoria y hemodinámica
es-S0210-48062009000400016-1	T23	PROCEDIMIENTO	2042	2084	plastia de avance mucoso por vía transanal
es-S0210-48062009000400016-1	T24	PROCEDIMIENTO	1057	1064	cirugía
es-S0210-48062009000400016-1	T25	PROCEDIMIENTO	2107	2114	cirugía
es-S1130-05582014000400006-1	T1	PROCEDIMIENTO	730	743	examen físico
es-S1130-05582014000400006-1	T2	PROCEDIMIENTO	1468	1492	tomografía computarizada
es-S1130-05582014000400006-1	T3	PROCEDIMIENTO	2429	2447	drenaje quirúrgico
es-S1130-05582014000400006-1	T4	PROCEDIMIENTO	2468	2487	terapia antibiótica
es-S1130-05582014000400006-1	T5	PROCEDIMIENTO	178	190	hemodiálisis
es-S1130-05582014000400006-1	T6	PROCEDIMIENTO	931	948	examen intrabucal
es-S1130-05582014000400006-1	T7	PROCEDIMIENTO	1996	2005	exodoncia
es-S1130-05582014000400006-1	T8	PROCEDIMIENTO	2024	2104	drenaje quirúrgico de los espacios sublinguales, submandibulares y submentoniano
es-S1130-05582014000400006-1	T9	PROCEDIMIENTO	2134	2211	incisión submentoniana y submandibular bilateral inferior al basal mandibular
es-S1130-05582014000400006-1	T10	PROCEDIMIENTO	2329	2363	lavados diarios de solución salina
es-S1130-05582014000400006-1	T11	PROCEDIMIENTO	2277	2312	drenajes pasivos con sonda Nellaton
es-S1139-76322017000200007-1	T1	PROCEDIMIENTO	520	538	exploración física
es-S1139-76322017000200007-1	T2	PROCEDIMIENTO	1399	1456	punción aspiración con aguja fina (PAAF) de la adenopatía
es-S1139-76322017000200007-1	T3	PROCEDIMIENTO	1434	1438	PAAF
es-S1139-76322017000200007-1	T4	PROCEDIMIENTO	369	384	vacunada de BCG
es-S1139-76322017000200007-1	T5	PROCEDIMIENTO	618	627	palpación
es-S1139-76322017000200007-1	T6	PROCEDIMIENTO	1189	1198	hemograma
es-S1139-76322017000200007-1	T7	PROCEDIMIENTO	1520	1551	cultivo y el estudio citológico
es-S1139-76322017000200007-1	T8	PROCEDIMIENTO	716	734	exploración física
es-S1139-76322017000200007-1	T9	PROCEDIMIENTO	1007	1027	radiografía de tórax
es-S1139-76322017000200007-1	T10	PROCEDIMIENTO	737	759	anamnesis por aparatos
es-S1139-76322017000200007-1	T11	PROCEDIMIENTO	1841	1845	PAAF
es-S1139-76322017000200007-1	T12	PROCEDIMIENTO	1033	1052	ecografía abdominal
es-S1139-76322017000200007-1	T13	PROCEDIMIENTO	256	277	antiinflamatorio oral
es-S1139-76322017000200007-1	T14	PROCEDIMIENTO	1901	1913	antibiograma
es-S1139-76322017000200007-1	T15	PROCEDIMIENTO	2181	2225	cultivos de micobacterias en jugos gástricos
es-S1139-76322017000200007-1	T16	PROCEDIMIENTO	898	919	prueba de tuberculina
es-S1139-76322017000200007-1	T17	PROCEDIMIENTO	1075	1144	serologías de Brucella, virus de Epstein-Barr (VEB) y citomegalovirus
es-S1139-76322017000200007-1	T18	PROCEDIMIENTO	1268	1323	interferon-gamma release assays (IGRA) (QuantiFERON(r))
es-S1139-76322017000200007-1	T19	PROCEDIMIENTO	1850	1857	cultivo
es-S1139-76322017000200007-1	T20	PROCEDIMIENTO	1172	1181	analítica
es-S0465-546X2014000400012-1	T1	PROCEDIMIENTO	747	759	antibiograma
es-S0465-546X2014000400012-1	T2	PROCEDIMIENTO	872	887	amputar el dedo
es-S0465-546X2014000400012-1	T3	PROCEDIMIENTO	980	1002	pruebas de provocación
es-S0465-546X2014000400012-1	T4	PROCEDIMIENTO	636	646	se cultiva
es-S1130-05582015000300004-1	T1	PROCEDIMIENTO	876	900	tomografía computarizada
es-S1130-05582015000300004-1	T2	PROCEDIMIENTO	516	529	examen físico
es-S1130-05582015000300004-1	T3	PROCEDIMIENTO	1259	1292	punción aspiración con aguja fina
es-S1130-05582015000300004-1	T4	PROCEDIMIENTO	902	904	TC
es-S1130-05582015000300004-1	T5	PROCEDIMIENTO	911	939	resonancia magnética nuclear
es-S1130-05582015000300004-1	T6	PROCEDIMIENTO	941	944	RMN
es-S1130-05582015000300004-1	T7	PROCEDIMIENTO	1604	1631	disección del nervio facial
es-S1130-05582015000300004-1	T8	PROCEDIMIENTO	1073	1076	RMN
es-S1130-05582015000300004-1	T9	PROCEDIMIENTO	1655	1681	parotidectomía superficial
es-S1130-05582015000300004-1	T10	PROCEDIMIENTO	2281	2308	análisis inmunohistoquímico
es-S1130-05582015000300004-1	T11	PROCEDIMIENTO	830	860	exploración de cabeza y cuello
es-S1130-05582015000300004-1	T12	PROCEDIMIENTO	395	448	inhibidores de la enzima convertidora de angiotensina
es-S1130-05582015000300004-1	T13	PROCEDIMIENTO	1886	1979	quiste con la articulación temporomandibular, procediendo a su ligadura y posterior resección
es-S1130-05582015000300004-1	T14	PROCEDIMIENTO	1984	2003	herida fue suturada
es-S1130-05582015000300004-1	T15	PROCEDIMIENTO	2020	2074	pieza quirúrgica obtenida fue fijada con formol al 10%
es-S1130-05582015000300004-1	T16	PROCEDIMIENTO	2080	2133	cortes histológicos teñidos con hematoxilina y eosina
es-S1130-05582015000300004-1	T17	PROCEDIMIENTO	632	641	palpación
es-S1130-05582015000300004-1	T18	PROCEDIMIENTO	1471	1527	tratamiento quirúrgico mediante un abordaje preauricular
es-S0365-66912012000200005-1	T1	PROCEDIMIENTO	555	572	análisis de orina
es-S0365-66912012000200005-1	T2	PROCEDIMIENTO	774	802	resonancia magnética nuclear
es-S0365-66912012000200005-1	T3	PROCEDIMIENTO	1079	1153	tomografía axial computarizada (TAC) toraco-abdomino-pélvica con contraste
es-S0365-66912012000200005-1	T4	PROCEDIMIENTO	1957	1969	fondo de ojo
es-S0365-66912012000200005-1	T5	PROCEDIMIENTO	804	807	RMN
es-S0365-66912012000200005-1	T6	PROCEDIMIENTO	1111	1114	TAC
es-S0365-66912012000200005-1	T7	PROCEDIMIENTO	621	656	estudios de funcionamiento hormonal
es-S0365-66912012000200005-1	T8	PROCEDIMIENTO	275	287	fondo de ojo
es-S0365-66912012000200005-1	T9	PROCEDIMIENTO	289	291	FO
es-S0365-66912012000200005-1	T10	PROCEDIMIENTO	309	321	campo visual
es-S0365-66912012000200005-1	T11	PROCEDIMIENTO	2178	2181	OCT
es-S0365-66912012000200005-1	T12	PROCEDIMIENTO	2320	2360	potenciales visuales evocados con dámero
es-S0365-66912012000200005-1	T13	PROCEDIMIENTO	2362	2373	PVE-pattern
es-S0365-66912012000200005-1	T14	PROCEDIMIENTO	2472	2487	estimular el OI
es-S0365-66912012000200005-1	T15	PROCEDIMIENTO	323	325	CV
es-S0365-66912012000200005-1	T16	PROCEDIMIENTO	1675	1718	tratamiento con pulsos de metilprednisolona
es-S0365-66912012000200005-1	T17	PROCEDIMIENTO	1295	1336	Se biopsió una adenopatía profunda axilar
es-S0365-66912012000200005-1	T18	PROCEDIMIENTO	253	272	presión intraocular
es-S0365-66912012000200005-1	T19	PROCEDIMIENTO	162	173	exploración
es-S1130-05582015000300007-1	T1	PROCEDIMIENTO	1446	1471	estudio anotomopatológico
es-S1130-05582015000300007-1	T2	PROCEDIMIENTO	971	1004	biopsia-exéresis de la tumoración
es-S1130-05582015000300007-1	T3	PROCEDIMIENTO	1010	1025	anestesia local
es-S1130-05582015000300007-1	T4	PROCEDIMIENTO	1154	1217	disección subperióstica incluyendo músculo frontal y pericráneo
es-S1130-05582015000300007-1	T5	PROCEDIMIENTO	297	315	exploración física
es-S1130-05582015000300007-1	T6	PROCEDIMIENTO	1274	1303	cierre del defecto quirúrgico
es-S1130-05582015000300007-1	T7	PROCEDIMIENTO	605	607	TC
es-S1130-05582015000300007-1	T8	PROCEDIMIENTO	614	668	punción-aspiración con aguja fina guiada por ecografía
es-S1130-05582015000300007-1	T9	PROCEDIMIENTO	670	678	ECO-PAAF
es-S1130-05582015000300007-1	T10	PROCEDIMIENTO	711	713	TC
es-S1130-05582015000300007-1	T11	PROCEDIMIENTO	885	921	ECO-PAAF de la región costal derecha
es-S1130-05582015000300007-1	T12	PROCEDIMIENTO	1944	1967	Inmunohistoquímicamente
es-S1130-05582015000300007-1	T13	PROCEDIMIENTO	400	409	palpación
es-S1130-01082005001100014-1	T1	PROCEDIMIENTO	1500	1519	estudio histológico
es-S1130-01082005001100014-1	T2	PROCEDIMIENTO	755	775	ecoendoscopia radial
es-S1130-01082005001100014-1	T3	PROCEDIMIENTO	412	427	endoscopia alta
es-S1130-01082005001100014-1	T4	PROCEDIMIENTO	308	326	exploración física
es-S1130-01082005001100014-1	T5	PROCEDIMIENTO	370	382	tacto rectal
es-S1130-01082005001100014-1	T6	PROCEDIMIENTO	1179	1205	diagnóstico ecoendoscópico
es-S1130-01082005001100014-1	T7	PROCEDIMIENTO	1459	1495	resección y enucleación de la lesión
es-S1130-01082005001100014-1	T8	PROCEDIMIENTO	229	238	analítica
es-S1130-01082005001100014-1	T9	PROCEDIMIENTO	1415	1437	tratamiento quirúrgico
S0004-06142007000100011-1	T1	PROCEDIMIENTO	504	534	exéresis y biopsia de lesiones
S0004-06142007000100011-1	T2	PROCEDIMIENTO	971	997	prueba de patergia cutánea
S0004-06142007000100011-1	T3	PROCEDIMIENTO	1015	1078	inyectar 1 cc de suero fisiológico intradérmico en el antebrazo
es-S0365-66912006000400010-1	T1	PROCEDIMIENTO	474	488	biomicroscopía
es-S0365-66912006000400010-1	T2	PROCEDIMIENTO	694	710	test de Schirmer
es-S0365-66912006000400010-1	T3	PROCEDIMIENTO	1115	1161	exploración física dermatológica y neurológica
es-S0365-66912006000400010-1	T4	PROCEDIMIENTO	1372	1412	análisis molecular genético del gen GJB2
es-S0365-66912006000400010-1	T5	PROCEDIMIENTO	962	980	lubricación ocular
es-S0365-66912010000300005-1	T1	PROCEDIMIENTO	319	344	exploración oftalmológica
es-S0365-66912010000300005-1	T2	PROCEDIMIENTO	701	723	angiofluoresceingrafía
